,x,y,z,r
0,24.5648660026,-15.2949295612,-38.3794475917,0.5
1,-0.00769178409875,-1.68364836864,19.5932685945,0.5
2,33.5717425927,-3.27509399316,8.27583019495,0.5
3,10.2260073921,41.3181979183,-0.549494408006,0.5
4,3.71134071789,0.104018168701,-5.72422415309,0.5
5,-22.4914528797,-20.5879381602,7.08503411788,0.5
6,5.82978692251,2.91343152898,36.9241434591,0.5
7,2.03433920483,-20.2153598943,-18.3859529441,0.5
8,-3.81704049885,-30.4412653377,-35.9224634728,0.5
9,-24.8668849247,4.2360995919,-42.493599263,0.5
10,18.8397993682,-21.0904948533,-23.4406714021,0.5
11,-1.03776947067,4.43119713946,-26.3399348162,0.5
12,34.0630894854,-15.001779618,12.2659951423,0.5
13,-35.3815482432,8.1683805054,-33.9891366888,0.5
14,32.0177812015,27.7831527637,11.9137459503,0.5
15,32.3910037494,12.4937543822,-24.2340620414,0.5
16,-37.282756888,4.73520949912,11.9285541295,0.5
17,9.70399927316,-21.3244350405,33.7808809826,0.5
18,11.3168023564,-40.5077025695,-22.8724184036,0.5
19,8.62531041207,-10.1587607896,40.2638358044,0.5
20,45.1604940698,10.5633787229,0.972082582606,0.5
21,24.3035195031,11.4019775624,-36.4632533198,0.5
22,9.22210019746,-12.8229218296,-4.56613835223,0.5
23,23.6793810383,-10.866799258,-10.2920867468,0.5
24,-5.29714010457,23.7651619587,25.5694731837,0.5
25,4.22485407429,41.8619565751,-16.1602805314,0.5
26,-34.4602309509,9.67269789957,20.7925073811,0.5
27,-10.0025814559,-37.7202763798,24.5407740255,0.5
28,-4.25811833158,-2.80238252449,-28.9206902674,0.5
29,32.4816711655,-3.68851650082,0.356775670197,0.5
30,48.4472407562,6.69309645562,0.501131324087,0.5
31,13.0405923842,-16.2030335766,-33.3531010846,0.5
32,22.7563871763,42.5472886658,3.04015542217,0.5
33,18.1548293158,22.4529756169,-4.4938570961,0.5
34,9.62479762377,-0.636169792722,-33.5389896268,0.5
35,-8.82929568321,-11.5462468397,0.962976150537,0.5
36,26.0260138639,17.2007929818,-2.34306286608,0.5
37,18.2600225331,-11.1929684442,-1.66702804493,0.5
38,-32.2101081704,22.628629569,19.8847362713,0.5
39,-0.25157968787,38.216786795,18.0426166449,0.5
40,17.463170021,-38.6701263335,8.01622064408,0.5
41,22.3420191417,-34.7994611464,-4.56135640312,0.5
42,-31.3629262387,31.5811474784,20.8338659126,0.5
43,10.9875634558,14.1326483913,44.9164256102,0.5
44,8.06723963726,24.2863988073,-18.0070711041,0.5
