,x,y,z,r
0,37.4339197162,13.7265987771,-12.6683167032,0.5
1,-28.5968267974,5.68916189972,-14.1301727985,0.5
2,-5.4356869687,-6.16228018756,-22.7918998392,0.5
3,-25.0652204195,-4.02727019752,37.8456687415,0.5
4,-0.356816994156,8.98848758506,32.6219299083,0.5
5,-10.9858463815,-23.982519842,12.2952734438,0.5
6,26.4610980861,11.854411887,38.7656418875,0.5
7,-17.4490984141,-18.4407026872,-3.46810193201,0.5
8,17.3824934767,-14.8938005257,1.8357194259,0.5
9,-49.8676758545,-2.93034451208,0.291701810854,0.5
10,40.5216614679,2.89650649527,-10.6141377919,0.5
11,34.0707878321,-5.07422148645,-18.271066208,0.5
12,11.1132537434,-23.1634963673,32.9669726177,0.5
13,-3.76635644694,5.93913698039,26.4977827992,0.5
14,3.28314800122,28.7037274542,33.0412368511,0.5
15,6.7711859408,33.8970060115,-30.231779558,0.5
16,11.8047746467,10.0266588444,-13.6931511081,0.5
17,-4.11679566815,14.1822716255,-22.6916844601,0.5
18,30.1689865025,-34.2088508437,-18.6442679869,0.5
19,6.07721169074,-2.02899072615,7.68634026021,0.5
20,27.4807501559,-18.5914884687,4.82952724029,0.5
21,-7.46077409794,6.54059791027,-16.6806851315,0.5
22,-22.7960278654,18.4071954562,25.0454000888,0.5
23,10.3456746097,-27.8439335507,-34.9876479409,0.5
24,-4.40424300459,44.7118292663,17.9745133059,0.5
25,-28.5828496623,24.4717725164,-5.00878249414,0.5
26,-23.434190084,-7.76302804497,-42.7902766368,0.5
27,29.6549973659,-26.5876841611,18.0580762816,0.5
28,-25.712518492,-7.64059228928,-27.2044617177,0.5
29,-16.9560757839,31.158563859,11.6282722875,0.5
30,4.17418507266,-28.6401877539,37.0270254625,0.5
31,-24.2377662754,35.5106497392,20.8665244769,0.5
32,14.3037654062,0.0743871289344,24.8216694908,0.5
33,-22.5106326415,-33.9707654216,23.6416605857,0.5
34,-35.1246150672,-8.84544196413,-12.7926909907,0.5
35,-20.6748456103,-30.4160077592,28.8950334845,0.5
36,-1.68397437508,-33.8767072085,29.2521656894,0.5
37,7.20010815214,-19.1642115392,9.17377954599,0.5
