,x,y,z,r
0,21.3676274798,-14.6530655472,38.8117532757,0.5
1,4.58031413277,14.4780293434,2.53821854057,0.5
2,-16.8507211625,3.58008122268,46.7865847185,0.5
3,-5.78462856172,-32.4456062249,11.3196922594,0.5
4,-1.56020048326,-29.6358151227,-18.9478810489,0.5
5,-15.551688257,0.650598481046,-10.0424812202,0.5
6,6.94992962613,-0.252251623295,-42.4635091033,0.5
7,25.6329042292,-0.763365810913,26.138700683,0.5
8,0.0197863756466,7.76498282389,23.3539253708,0.5
9,-27.5722948194,4.92233207179,39.4908478896,0.5
10,-1.49660391102,28.8972566822,7.22374371623,0.5
11,-11.8715812326,22.932804867,-30.0337472496,0.5
12,-4.39981920873,46.6265733024,-0.186616233615,0.5
13,-27.3773088219,-3.01895334795,3.38916346701,0.5
14,-11.3649336842,-23.5445675122,14.1585079528,0.5
15,7.23497547224,21.2455276612,44.4176342284,0.5
16,-37.9650923166,-15.2732137931,4.77931001937,0.5
17,-9.61882936504,13.5423075948,18.6798825899,0.5
18,-16.3639273652,28.8601370125,2.8104436867,0.5
19,-13.4001471657,-9.57450930246,-12.2316769645,0.5
20,-42.0196033877,-3.84249275492,-15.1967289787,0.5
21,11.5332583009,-44.7910047538,-10.6058258942,0.5
22,-44.1123260713,4.38893675974,-3.47165018136,0.5
23,6.05720886993,7.55297902093,1.62844641334,0.5
24,8.80269621123,23.5824993049,-3.40996713541,0.5
25,-17.0789740861,-35.9317264826,-29.59870488,0.5
26,45.3263606688,19.2362931303,2.14159105353,0.5
27,6.61153785157,17.9458953987,-15.647118563,0.5
28,19.5675623392,19.4195666825,11.5554329152,0.5
29,-40.0458745219,5.48661871092,27.0021101198,0.5
30,-11.5188599038,38.2149913868,8.86115014527,0.5
31,15.932232863,-29.1663399606,-14.2403705108,0.5
32,3.66946634681,8.56001686189,2.23003998185,0.5
33,-6.44227139788,42.1810508306,13.5335282289,0.5
34,13.0763129963,37.9761529818,-24.5284641522,0.5
35,32.9598537267,-15.1798881244,-25.5697423132,0.5
36,-47.0875762743,6.30603406333,5.9863633672,0.5
37,-21.2729308674,-8.29919191323,20.8991859532,0.5
38,15.5191828427,-3.86704334631,-18.260849883,0.5
39,19.0428217695,-26.3405251227,10.4414132216,0.5
40,3.71432667632,6.8074127386,28.9841551919,0.5
41,48.0424341983,-5.13054008955,1.43462035706,0.5
42,23.0315586466,-20.2178456264,24.1912442944,0.5
43,-5.32951525161,-46.5058809257,-15.8612591794,0.5
44,-0.450534763519,-26.4236531971,2.00224481505,0.5
45,16.5398906985,7.9328480801,29.6972122871,0.5
46,-14.9479331481,-41.095451361,8.95676801242,0.5
47,2.48603655285,-38.8815695759,3.82569963229,0.5
48,5.87736410372,7.37688953595,-42.8971293158,0.5
49,-24.71361548,-22.5711039135,21.2918699556,0.5
50,6.76472291997,-0.838907695308,-30.575861325,0.5
51,6.47166828636,-29.7624111664,2.29472317977,0.5
52,0.226798235774,-29.4422415134,39.5213484383,0.5
53,22.2131838068,25.4085466354,-16.7111531773,0.5
54,0.875443265892,-18.7725354824,33.7437586019,0.5
55,-17.0603833758,38.5039134233,-1.95322327223,0.5
56,6.03576591575,-21.9604839994,-13.4688083929,0.5
57,-40.1683650142,11.9621806297,18.5456362654,0.5
58,-26.2990003393,-21.9416365332,34.5262621975,0.5
59,25.2252053341,33.5159711329,3.73931611639,0.5
60,3.71647363552,-23.3062946117,5.45619442743,0.5
61,2.52996825464,0.654642985335,-22.9991898363,0.5
62,14.5167336598,-31.2823386365,-15.7165245647,0.5
63,-19.1947103943,39.7047213941,5.55773748861,0.5
64,-37.7582784365,0.437988548834,-22.5655391553,0.5
65,-0.0374723920032,-16.929806926,28.7998204472,0.5
66,-26.2274911785,-3.52282167532,41.8552005183,0.5
67,1.74755081846,24.4331648483,39.8577329632,0.5
68,31.0831930284,-7.28446924945,-9.25741416212,0.5
69,44.5907384239,-7.45703282216,-14.9154316006,0.5
70,14.7620047943,-42.5755961609,-4.01517464032,0.5
71,-3.24478682108,22.2858840859,33.0636557473,0.5
