,x,y,z,r
0,-14.2487653421,11.5911103022,-6.83540343046,0.5
1,-11.6791540165,-8.63513152849,30.6382843034,0.5
2,-6.29533565583,-37.9926826013,-7.45987433693,0.5
3,-17.1544002536,1.71872646744,-31.6830368419,0.5
4,16.1140305419,-20.154974829,-30.81829263,0.5
5,21.213845324,3.51860321303,-29.1523930625,0.5
6,0.518393744137,-1.35297886043,-35.3958854723,0.5
7,-20.243958011,0.991684712293,-31.4265132271,0.5
8,30.1584351133,18.5941803894,-33.9193501869,0.5
9,31.9900033489,-4.7010157737,-14.0780649416,0.5
10,-19.4677727555,41.200145406,10.8572506009,0.5
11,25.6829331222,33.1373212063,16.2225645614,0.5
12,40.2413055749,15.7072439563,-10.0198752432,0.5
13,3.3493865479,35.1487091465,-32.3942595655,0.5
14,13.9467533073,47.1045905577,-6.97769087599,0.5
15,-18.8956056986,6.29029814898,-32.0782650063,0.5
16,-17.1292669147,26.6367695925,-34.9303392854,0.5
17,-13.6024736912,-8.87204274529,-37.8715075012,0.5
18,-12.662909908,10.209933243,-45.6279892364,0.5
19,47.8222192285,-6.38995635153,-5.54983250873,0.5
20,-41.7992793404,-18.9967596712,-11.3274778804,0.5
21,30.4721250559,-20.2718938489,16.556026229,0.5
22,27.6342982763,-1.35293267575,6.84342396692,0.5
23,10.4024228388,34.5703459317,-23.6055640051,0.5
24,26.6631518221,-31.6945655022,2.73488007278,0.5
25,-34.7818082143,-33.0779337955,5.51928867497,0.5
26,44.2723710125,5.9967118243,-0.124812480212,0.5
27,16.957394736,-0.488722946276,-0.253955478432,0.5
28,23.9422745233,8.04935908605,-19.6836231249,0.5
29,-12.5666578983,-14.9416663487,-9.16386714346,0.5
30,-9.08032113862,3.2382414557,-2.30841472128,0.5
31,-6.38949558948,-17.6732003932,10.7119096033,0.5
32,4.70712236982,29.7674399993,-30.3176653758,0.5
33,-24.2037449502,-1.24259497058,41.1063776265,0.5
34,14.4992971403,5.67437226082,-22.0769625695,0.5
35,-46.5781392271,5.95937825383,7.48530402673,0.5
36,44.9599232898,15.9881116538,-3.37001195456,0.5
37,-27.8781896599,-4.39720905403,31.744055618,0.5
38,-35.6572650413,-10.743299905,-25.0037422406,0.5
39,-41.5095660968,-18.7923719445,-19.8615598421,0.5
40,-37.8547647494,-6.78371615356,19.9572555908,0.5
41,-10.2925897436,7.56505345874,21.2880258355,0.5
42,-46.4544193275,-14.8739267322,10.938861873,0.5
43,10.7056404559,13.4505219243,-13.8805412908,0.5
44,-4.9564685196,-40.3602896721,-11.5712124404,0.5
45,29.6186125629,-21.9782557034,8.58600816658,0.5
46,13.9648271375,39.2232043204,-12.6987908672,0.5
47,-24.1867465632,-6.62898031854,32.4353800659,0.5
48,-5.74604760432,3.63121503142,-48.7332276848,0.5
49,-15.5596215204,27.1012346819,-31.9390531378,0.5
50,-3.23345078396,11.1146367356,-6.99271288825,0.5
51,-5.96369675818,1.46519766865,-33.4373503318,0.5
52,-33.7193621027,-13.5482090624,-22.8795845025,0.5
53,30.1336290324,-27.5422046991,-17.2541347924,0.5
54,-40.9675775115,-14.7976319475,-23.2116333129,0.5
55,-32.1690892381,12.3614370147,33.4669373227,0.5
56,8.41945930098,-43.5266289241,-21.1383952997,0.5
57,-5.06048330992,15.8264824472,-17.7642031676,0.5
58,-10.5534895908,28.8811239446,11.3721063027,0.5
59,-21.952446684,-31.4939361239,-0.965942646817,0.5
60,-7.48753460445,22.5592902991,-40.4264908211,0.5
61,35.1274224311,1.74855458505,-12.1664741245,0.5
62,-34.9891272056,20.4732224906,4.73116830574,0.5
63,23.3810900055,13.3433862271,-23.3588694425,0.5
64,19.8016941041,-21.8554809746,-3.07225171862,0.5
