,x,y,z,r
0,-26.6212584881,-17.9620197543,-32.3729187369,0.5
1,23.3963355647,-17.8990025815,24.5908874702,0.5
2,12.5061005596,-3.29032028983,-36.6917343287,0.5
3,-1.14893781558,-17.2255677542,-11.2346162706,0.5
4,-10.4906521864,1.51000110321,-40.4325092162,0.5
5,19.1022891268,35.8698107259,1.3426894284,0.5
6,25.7826818969,-37.9713612825,-9.23770321007,0.5
7,42.5414655491,17.5566772982,3.25905103079,0.5
8,0.156382656047,-44.1548283745,-6.47927159759,0.5
9,11.5724927403,36.6901089423,11.3717119968,0.5
10,16.9764275118,-26.45883969,-11.2423049333,0.5
11,-1.46888097659,19.017077052,-23.3679269014,0.5
12,-16.5502504319,-32.2492999619,-1.34663548709,0.5
13,4.10655703511,-20.5954861865,10.1893931788,0.5
14,-27.0805767592,8.00187010213,8.89486079965,0.5
15,16.5089449897,-5.23056440509,21.3410745478,0.5
16,-2.27902272087,-21.9619140063,24.6134538389,0.5
17,16.3527251361,-2.92074240259,-20.0650980853,0.5
18,-15.3446214758,-45.3550232942,10.3958529639,0.5
19,18.8476190504,29.7321020943,-15.3868117636,0.5
20,-10.2023060008,-32.0295866388,28.462978503,0.5
21,1.79903373714,34.690924279,15.3884971802,0.5
22,24.8298447543,-37.3688316341,-16.3773129547,0.5
23,28.0017509955,-30.6006056285,3.88550381118,0.5
24,18.482240097,25.0980310161,5.49735770606,0.5
25,4.99856323112,5.18543454716,2.12269873777,0.5
26,15.6963651582,19.7525368702,27.4249080297,0.5
27,-0.073559610504,-1.70103434859,-31.7580707303,0.5
28,27.807595419,-38.0655248609,10.6123986008,0.5
29,21.4963159277,-3.90880334534,44.3769587106,0.5
30,13.4036296697,-29.1873361874,-31.6391797426,0.5
31,-9.99379612172,34.1369937564,9.78224692208,0.5
32,27.8680522244,2.48145662067,-8.14585395635,0.5
33,-32.9785351291,6.90113929326,24.8353801986,0.5
34,24.7295118802,-15.9123268239,-33.0934952436,0.5
35,38.8039445606,6.05952825935,-30.759630907,0.5
36,29.0998720118,-15.1180307633,17.379836655,0.5
37,20.7367435034,-0.922807605401,23.4252351176,0.5
38,22.0755455351,-8.55033168095,33.8908181305,0.5
39,28.2591642796,-4.93973029061,-26.1813179981,0.5
40,-14.8341646261,-27.1745793663,21.9972539452,0.5
41,-36.910751573,-7.94980896683,-29.6284012073,0.5
42,10.3674437912,-31.4630010357,-28.2625649582,0.5
43,28.2173914369,-22.063519351,21.7775092102,0.5
44,26.4125240961,-1.50173618474,20.7104987867,0.5
45,-23.0576297858,7.33488985196,-13.654280796,0.5
46,-29.0219164265,27.0260492731,4.4069830574,0.5
47,-0.585151292943,-19.1472904509,38.1458283053,0.5
48,30.5055276246,0.737286282406,-2.32924247308,0.5
49,39.7997696763,16.6023438383,8.1014130814,0.5
50,37.7208511615,12.8547228823,-15.6551808967,0.5
