,x,y,z,r
0,-1.13589023557,-39.758388426,-7.26967704031,0.5
1,8.9580432449,15.0250195108,-35.879791374,0.5
2,23.1247310202,-8.43222880532,15.9489952719,0.5
3,34.4939852099,-7.27189662831,-28.9417195797,0.5
4,-14.8592752229,-12.0569768256,-39.2031911075,0.5
5,25.7414836951,-35.9198419359,21.219803525,0.5
6,0.243199549075,-27.0054998057,18.1618971877,0.5
7,33.0281236218,-8.3131715276,34.3347174908,0.5
8,-21.2675768367,26.3799746031,-2.18593822182,0.5
9,3.11014755094,-24.8648961631,-9.96899894468,0.5
10,7.32750490548,-46.6521405129,-6.92120706369,0.5
11,-20.7972781714,-16.8326066408,27.9268301595,0.5
12,-41.2854630311,12.2565389016,7.25921889053,0.5
13,16.7550999387,-14.5838868026,-16.6775483474,0.5
14,-1.49766857362,26.9911556245,29.4323373376,0.5
15,0.194887188202,35.5841514438,-28.6789277659,0.5
16,20.9621557801,-1.49188066111,22.6927047832,0.5
17,5.82300681304,9.1971022456,-14.0425753151,0.5
18,-38.3165968148,-2.26081658437,-0.692053214386,0.5
19,-14.6613276551,-9.35248423984,-44.6172229437,0.5
20,8.35604700683,13.5293038442,44.3929766249,0.5
21,-33.5858497567,25.340678443,-18.8090366833,0.5
22,-15.6127285965,-33.1659360127,-29.0641295022,0.5
23,28.9372563855,-7.97641757749,30.016605404,0.5
24,5.32962558632,-17.0273398274,38.7979501669,0.5
25,13.8907686684,17.2229517832,27.6677530842,0.5
26,-4.12084970944,30.408899534,18.7206676725,0.5
27,5.01896991152,-8.41031581772,-7.24269185293,0.5
28,-31.7714118388,-12.3660323608,36.3226818008,0.5
29,-5.75906028473,-21.3683399954,-2.52993071363,0.5
30,26.2356322579,-5.71118374921,-40.3564397258,0.5
31,-1.75541523638,-9.45470175637,-2.35819842412,0.5
32,-1.71421291662,24.632969135,-23.1830051363,0.5
33,-15.1056760696,13.126210542,-40.1065692131,0.5
34,7.5434012722,-3.59226410141,-13.2141385367,0.5
35,30.107371057,5.08196177721,-29.4769031017,0.5
36,-1.09214791018,-7.94519721879,-25.2412739754,0.5
37,-20.3122715007,-16.2515801498,-27.2014549479,0.5
38,-33.6165722103,9.80766705949,3.1394487086,0.5
39,-23.2861398767,21.6640459801,-10.8888308667,0.5
40,7.48409933209,-25.6419015118,-20.8835933142,0.5
41,-6.28543514937,42.5551849134,8.78970691254,0.5
42,37.9997178465,-17.6050931517,-21.5349178644,0.5
43,-32.7783695036,20.4714405822,-30.0474199068,0.5
44,-25.0843390886,-29.4218479518,-16.6007146994,0.5
45,-18.6816621581,-17.0851615953,16.1378142153,0.5
46,-8.25571367576,9.95950049677,35.6422121322,0.5
47,-17.6638344669,22.3423019078,37.4243612516,0.5
48,-0.835271321622,-8.90840271371,-31.9859967948,0.5
49,-46.4781039018,-17.0010591935,-2.1992093405,0.5
50,-16.3485109236,-13.5663264582,-0.900320303972,0.5
51,-21.7077370505,25.5094038029,18.2796280559,0.5
52,46.9927246199,-0.0803401811637,-0.436565179619,0.5
53,22.0877708073,-42.2153300983,-4.06069173789,0.5
54,25.2361875782,25.9904217458,31.5382681333,0.5
55,-43.7843523268,22.2985180435,5.93517917878,0.5
56,2.73260243432,35.1250075111,24.6624119734,0.5
57,-34.4938091003,14.7895188087,-12.6990858978,0.5
58,33.5441893647,15.8129449255,-11.5512797376,0.5
59,18.5116713124,-3.79888147714,10.1012257923,0.5
60,-22.3138930842,-20.7125477945,33.2765884914,0.5
61,-24.2502590459,5.87959707154,-22.2305647558,0.5
62,-14.7410140218,12.3206738006,23.8381914093,0.5
63,19.5605195932,19.1618205348,9.16349974147,0.5
64,4.25427750861,26.2892559089,40.0912800322,0.5
65,0.827698239259,-14.3901817218,-15.4630836761,0.5
66,26.6123727731,-11.8849776281,-0.158659380179,0.5
67,11.5502212392,-23.4553655046,12.7257823138,0.5
68,-6.16527325906,-38.9198876368,26.653085566,0.5
69,17.3031588506,-11.6407415733,-44.864517681,0.5
70,-28.803835221,-27.8934552117,-26.7311255349,0.5
71,16.8139752186,11.0300735769,-12.8827210591,0.5
72,-14.1247233836,38.2404490337,-25.0075547702,0.5
73,-11.657465626,36.089271624,-17.7511883732,0.5
74,29.3257883478,-10.0451832341,-27.279808301,0.5
75,-4.97626334109,-0.860713467152,-26.0363243605,0.5
76,-20.9844428008,36.2771719835,-6.36064166073,0.5
77,-19.2254338525,-43.721666962,11.3738529824,0.5
78,-2.57305406686,41.3080078061,-19.4740267613,0.5
79,15.3536071837,25.6482025848,-31.9362971711,0.5
80,-24.7485692424,-20.3545779447,0.721109401962,0.5
81,-36.1879017825,6.17917822622,8.34227863477,0.5
82,-32.8508808769,11.5757924008,-2.36852464786,0.5
83,-41.1056383794,27.115124099,1.96639460687,0.5
84,-7.84291207246,-26.2614553317,38.3050352376,0.5
85,32.493380427,14.6975165262,-24.7362401248,0.5
86,-36.0195657299,0.0156202511989,-18.5804841913,0.5
87,-1.25076004228,21.2149231817,-19.6702797173,0.5
88,-15.3239086687,-4.36316101884,-16.2551362634,0.5
89,35.5190994232,-14.6549802369,-30.2775875537,0.5
90,-28.4833782752,-29.1353375168,-26.1398392181,0.5
91,-11.2076812637,14.8430562544,37.7565617065,0.5
92,26.5530789282,-15.1072259016,-13.712051026,0.5
93,8.44045848437,9.31929377202,-15.8198501484,0.5
94,5.53225851492,8.23036924311,14.8056061972,0.5
95,-8.15111374933,4.62433378331,-25.310056227,0.5
96,-18.1471014157,40.4769560493,-16.7895060664,0.5
97,0.432643905191,10.075909394,-6.60725941949,0.5
98,43.8870716833,2.17120976362,21.5599562034,0.5
99,10.7608571263,15.8247646706,25.8674329481,0.5
100,-27.7644856082,-4.14698950513,31.5412770459,0.5
101,41.1927665838,-2.81891666114,-12.3789794941,0.5
102,-7.6813281172,-19.8449366173,3.10982514212,0.5
103,-3.13682240888,-34.0576055492,-17.6688572266,0.5
104,-13.2068260223,9.93969313354,-25.1083524049,0.5
105,-23.0615812513,-15.8438484215,23.4718323772,0.5
106,16.3863553231,32.1647054112,11.4439233956,0.5
107,32.9301392193,-1.15705491356,-23.794603742,0.5
108,31.2614316198,10.6964183475,36.0023277364,0.5
109,-25.2027073981,19.332037179,35.8987915881,0.5
110,10.7204379347,-17.912101856,-2.80398344729,0.5
111,-17.9272573723,-27.176528545,-11.5766016264,0.5
112,-14.5901982859,0.495074866102,28.7664093693,0.5
113,0.99164212562,27.9715272042,14.2793069733,0.5
114,11.6167967297,-26.3111239457,10.2438630068,0.5
115,-22.7612491642,4.54800919518,18.3120092725,0.5
116,-6.95314489004,-12.8241546284,-23.7412543359,0.5
117,5.97897923483,38.3386885159,-20.0497990248,0.5
118,13.4593273082,-26.6840382046,1.49760666368,0.5
119,9.93803746697,-36.2943936686,-30.1323292505,0.5
120,37.045254273,-15.7125472999,-10.8891108048,0.5
121,-5.31374115826,-34.8236225342,7.45964463169,0.5
122,15.5873216322,-11.4258947321,12.8977628408,0.5
123,-5.21534408616,-16.237377999,39.6703890775,0.5
124,18.5962464063,-37.0080400314,0.904981409749,0.5
125,-26.8116907939,-9.60397423443,5.81507466854,0.5
126,17.1445240734,24.5373934354,-3.45183279792,0.5
127,3.24973792154,-42.3997133396,-18.8723319158,0.5
128,32.1215699407,27.2893842639,15.8065882925,0.5
129,-17.1045247361,43.6200550744,4.73822159432,0.5
130,16.8427132532,-7.44008747642,-3.65487863138,0.5
131,-38.8707268696,9.27770937848,-3.49427780442,0.5
132,-18.0637050536,-2.130850137,-17.7732717739,0.5
133,8.918315837,41.876868972,23.3154263335,0.5
134,-11.0326754104,-11.2060059113,2.28367199296,0.5
135,-42.5347851863,6.52616165385,-3.16142197503,0.5
136,-16.9421277769,-33.0761950382,20.4000665958,0.5
137,-5.76293199416,-2.46657396004,41.6428108143,0.5
138,-3.14780821147,9.15468394788,-15.4966666922,0.5
139,3.16218078177,-8.95544994289,4.8620954286,0.5
140,-23.267376136,41.0184471871,-3.26514707758,0.5
141,-2.11348765469,-32.3853778723,-17.4343191794,0.5
142,13.0149629855,-26.4595483299,23.2520295113,0.5
143,6.80136521324,-33.4031790266,-30.9503463789,0.5
144,14.2539015241,-16.3654383738,-6.94456967669,0.5
145,36.98522883,6.41977643441,10.5893423189,0.5
146,-4.54950967394,12.6584509753,28.5042890094,0.5
147,-26.4747351256,-9.69227066974,-26.6760238186,0.5
148,7.23275900208,2.63632335133,46.1155884141,0.5
149,16.8992547701,7.44769200997,-16.9824539255,0.5
150,24.4908638122,-21.6566034203,35.8367273721,0.5
151,-33.4099313634,8.74692005428,-13.4419036022,0.5
152,-10.8062821091,30.2220558655,-30.188389674,0.5
153,31.4214604815,-16.286922123,12.9598052632,0.5
