,x,y,z,r
0,-17.41871051,-25.4739301497,-15.8655258816,0.5
1,-39.0743036224,-18.8238259585,3.62583465915,0.5
2,-9.16429599407,-14.5995434899,-31.5529257329,0.5
3,3.06148629221,44.1368940758,13.7783576547,0.5
4,21.406136201,-15.8315163107,-38.7864339359,0.5
5,-17.1907935501,18.9293470427,-9.26781811745,0.5
6,7.56526090162,-15.8843192989,-11.9156341002,0.5
7,13.5550526315,35.2403310205,-18.3300447998,0.5
8,8.2560262995,20.9108608487,19.5811245769,0.5
9,-21.8585682669,28.4962201557,19.9148289109,0.5
10,17.2805293927,14.16012456,29.8778752894,0.5
11,-28.21847746,5.18532826953,-8.65541330686,0.5
12,-46.8219458791,-6.49406235413,6.75022725,0.5
13,-13.984070818,-0.727763920415,-30.4251975298,0.5
14,-11.1396321911,-27.635634382,-29.3981949243,0.5
15,-1.66077913724,-30.0447385088,-12.6030983187,0.5
16,-4.32276356492,-2.66648673774,9.04477114758,0.5
17,-3.09476458988,-36.8578177312,14.15739151,0.5
18,0.203046142435,14.9507105027,12.5662477649,0.5
19,21.873626641,11.7217351023,42.0795786875,0.5
20,32.8989932844,-25.0138350153,-9.22100122564,0.5
21,36.4006224846,9.84873967117,9.25355097873,0.5
22,-20.8401153686,3.57842017138,-6.81929191554,0.5
23,-32.7885145897,-17.8116907118,0.917467133854,0.5
24,-13.5296853586,-0.878722150222,9.51153533498,0.5
25,14.4575207769,11.3230662975,34.2926382841,0.5
26,-19.4374599836,-33.6985544024,-0.350955647975,0.5
27,4.28495490659,1.14632411933,23.8475153857,0.5
28,-29.8739217902,-21.2398771756,4.72263494396,0.5
29,-24.2530051176,3.8304075513,-33.9708152882,0.5
30,-14.4822471397,12.3779837296,26.3334421098,0.5
31,-37.1013700363,-10.9470454261,2.4976298511,0.5
32,-24.9429989506,2.10006587733,13.3738190413,0.5
33,30.1607831528,1.76826634065,-23.8331072158,0.5
34,-11.605610098,23.8566508818,-35.7345055748,0.5
35,2.84864926022,32.4713963822,24.4752475324,0.5
36,34.5626032973,4.50425790436,-27.1381076568,0.5
37,4.29875666377,-17.8270931298,9.4474564504,0.5
38,16.3190273891,-23.3013472165,-3.84841428666,0.5
39,-11.6839367173,44.0181984889,-5.10371332573,0.5
40,31.1027408047,-12.1629960198,13.9521642952,0.5
41,-3.13374304217,33.9638398166,25.4758154673,0.5
42,29.0860119474,24.1456627238,-10.2405661278,0.5
43,-25.3560618257,-6.67660757931,-6.7797158559,0.5
44,10.8722612716,-34.4078630152,-20.4771347453,0.5
45,-38.0565889412,-19.1979920751,24.7032891649,0.5
46,-12.6588507506,-34.0235166863,33.0726276055,0.5
47,-18.4174257432,29.7722136814,-31.0207627266,0.5
48,-41.3705517125,19.5473984837,-9.17875108459,0.5
49,-16.6219267915,-20.7425984014,17.47854309,0.5
50,-27.812088831,38.2069666998,-6.32270641949,0.5
51,-3.60077233556,-25.5004331387,-36.3296319762,0.5
52,17.7761984521,22.6172543299,-9.26352956163,0.5
53,30.5847827076,37.2003774078,9.80319373122,0.5
54,29.0789278745,7.59360902817,25.565923173,0.5
55,15.7874128923,19.4616420495,42.8248644979,0.5
56,18.9718835596,22.2374864945,10.3020741275,0.5
57,30.4664821377,33.143202419,-6.9365543543,0.5
58,0.733793987302,27.4296524793,39.8661103242,0.5
59,29.7443482567,9.54365337282,9.90298051106,0.5
60,-9.73216288571,-24.9546159317,-5.47186188379,0.5
61,12.6079573227,24.6416899406,0.842013886855,0.5
62,13.1726456395,-24.8352140532,-11.2801258688,0.5
63,5.24172469493,-15.2582160598,4.19049223545,0.5
64,41.229817512,23.4542629456,15.214429715,0.5
65,-24.1102442842,0.0957536958162,36.7931517328,0.5
66,4.73203425712,-32.1124997474,31.0570389822,0.5
67,23.0673912541,30.6758407654,-30.5005846642,0.5
68,38.6405941847,6.88418552743,17.9973199244,0.5
69,17.7773491782,-29.8289657371,-6.11720306601,0.5
70,9.18491480931,45.3425622189,-3.99052787555,0.5
71,-0.712701016733,-15.7305438163,6.89301933217,0.5
72,12.5902294311,40.8164560692,13.3840016437,0.5
73,29.2888676102,-27.9404161851,-12.0597030851,0.5
74,1.14326211594,48.134183362,-5.77824075814,0.5
75,33.6385501828,9.12246161369,-27.099282801,0.5
76,12.6990538769,-15.2597468461,-26.3079362001,0.5
77,14.6229729313,-13.9432095747,-24.5232169194,0.5
78,-0.0753282636576,12.3789933807,-19.3959849017,0.5
79,-13.5444168718,9.29241974318,-22.2109474553,0.5
80,0.61741700132,7.74703100958,45.7286939751,0.5
81,-9.60943975359,-40.1587227834,-16.081700922,0.5
82,7.55466120704,3.80718201811,-21.8361831311,0.5
83,-5.00458008074,-37.9951866833,-29.7386566955,0.5
84,-38.9716480341,-24.1616789262,-0.848302843102,0.5
85,-22.0016037654,-21.5680977219,-33.5796088761,0.5
86,-21.2908079205,11.976954306,40.5060610107,0.5
87,-2.71759399514,-30.0801162746,21.2198973356,0.5
88,5.36567244271,35.8045079374,34.2616068826,0.5
89,28.5506699873,39.1236589661,9.90391278969,0.5
90,-26.3343507121,19.3410646509,22.9910423008,0.5
91,-38.2599929363,-10.1127305474,6.11920734201,0.5
92,36.4365177633,15.0089406743,-3.91666182293,0.5
93,-11.4591174473,34.2930255824,-18.8570442329,0.5
94,4.14333088107,5.20532926094,-31.9645022694,0.5
95,-17.899004109,24.5257022758,-21.1329622776,0.5
96,13.043002308,29.3238026344,4.82723885733,0.5
97,31.2953063252,-14.7070605869,-4.07574753279,0.5
98,-9.63291730365,-9.24806165929,39.6985091448,0.5
99,-6.6185007674,18.2652608338,41.4032500209,0.5
100,-11.5729183147,-2.13758081115,29.0764534583,0.5
101,9.43613000328,23.7088125214,9.69012918261,0.5
102,10.1358260639,-35.772305338,10.0801137693,0.5
103,8.56668520244,9.36971548791,-45.6966855242,0.5
104,-20.5337627275,15.4552530222,-35.9222900377,0.5
105,-20.288943116,-5.57930283874,-5.54298635001,0.5
106,1.9445246602,13.8868937832,47.276528289,0.5
107,-5.18144410403,8.2305909151,1.37241273388,0.5
108,-21.5047891263,-31.8862691693,22.6437049469,0.5
109,20.5416719979,-35.2356121207,17.2066008757,0.5
110,-20.7314643543,-9.54565303894,-4.80442284331,0.5
111,-11.4751955107,11.5895258369,19.2816312854,0.5
112,4.91525323579,11.0205382349,4.9413226881,0.5
113,-37.2705893798,2.26442766206,22.9496155306,0.5
114,48.8872957567,8.78476905292,-0.481360267343,0.5
115,41.3520771722,7.67307185589,-8.32645740223,0.5
116,-6.98459433785,14.6774375841,27.0196750586,0.5
117,-8.57594664308,40.2748805084,-14.1433479739,0.5
118,33.9294828391,-14.782994042,21.7187515945,0.5
119,14.4314531459,-1.61828474452,-46.3733669511,0.5
120,-24.0462231484,-10.9387580908,-34.4232745136,0.5
121,-10.6573846727,15.2615867114,45.6155364706,0.5
122,12.3556803427,14.2173865099,-4.18357709724,0.5
123,23.1852938358,1.01391094285,1.44237719004,0.5
124,18.3799366426,-12.7782793777,-36.5395593719,0.5
125,26.8800521863,4.30392990371,-15.4617486651,0.5
126,32.4632507634,-23.4051036663,-16.0167050616,0.5
127,-30.1887670536,13.2162374551,-27.1645233837,0.5
128,-12.0657328202,-7.33270478476,-2.24658437859,0.5
129,11.8450813544,-16.213551519,-7.24475384222,0.5
130,10.827316854,-3.89521691902,48.1666399345,0.5
131,-20.4044692997,-26.6278797573,3.80616942284,0.5
132,-3.53707301581,1.69806865822,-41.4903243318,0.5
133,10.2518549492,-41.415101693,-5.58043054539,0.5
134,41.7397685917,0.215491314452,-14.0548714787,0.5
135,0.40322627949,36.8940970483,-25.9015924038,0.5
136,1.2933242448,8.92672623183,26.1161775058,0.5
137,32.7193856836,-21.6318960907,27.1797397326,0.5
138,-23.2583355419,-16.6765178347,24.0113667089,0.5
139,14.7893577838,-44.1808162452,-0.183075464019,0.5
140,-17.1100855052,16.71723421,-38.8256961366,0.5
141,-36.3291305277,-2.09617223111,-3.94544596606,0.5
142,-45.2832520278,11.6695935261,7.24239647747,0.5
143,-32.4973430648,6.97118187923,-30.1749692653,0.5
144,-8.57622796084,39.93655395,22.1686053976,0.5
145,34.5377965205,11.848018017,2.55970497327,0.5
146,16.1010261258,-29.5506549328,-17.9973006612,0.5
147,10.7714531327,29.429852171,-20.4059817724,0.5
148,-32.2851172228,20.9128675214,-22.627206763,0.5
149,19.0852309758,30.270199906,-25.4566411854,0.5
150,19.9158590846,-14.0372419815,-26.6415505135,0.5
151,-36.8488069643,-18.6735920834,28.1035737624,0.5
152,3.47068060583,45.4549129698,-14.1934022268,0.5
153,-44.531085866,12.7774478798,-8.84777747215,0.5
154,5.50486736657,-33.2987672667,13.2835937204,0.5
155,-9.03507584616,-0.963437364995,8.6905321178,0.5
156,-2.83412101644,24.0147639019,-27.0686984391,0.5
157,-15.2901045235,2.54210543709,40.0977243163,0.5
158,-14.5717734743,-10.8530978374,26.2661906141,0.5
159,8.99544049798,-9.61185792441,-30.8023039174,0.5
160,-39.4153489338,22.9439470647,9.63160365256,0.5
161,-14.8467070369,22.4268328422,-23.8313928389,0.5
162,19.0705333383,14.8011969551,-23.0208924079,0.5
163,11.2074785282,-17.443299605,-37.2022897974,0.5
164,29.9672635703,24.2756263913,-21.3474250074,0.5
165,22.0900491178,-29.2965566382,-33.0159199479,0.5
166,16.2243852343,39.0935157684,-25.5017179266,0.5
167,21.510715435,22.0995594755,-19.3080923207,0.5
168,-27.9865018522,-33.3227953572,19.5682242738,0.5
169,35.7220283343,12.9170647961,21.6009687787,0.5
170,27.2769259209,-11.0335202606,-39.337440375,0.5
171,7.79330778723,-6.71193744168,8.16764291608,0.5
172,30.1394431519,29.0948602077,13.6319804191,0.5
173,-15.905045499,-11.2614042327,-1.74923414595,0.5
174,24.0908245086,8.86670782374,32.7450476364,0.5
175,-31.0942386144,7.24776866936,7.65395720196,0.5
176,-8.51976815073,26.9874506981,13.7797256294,0.5
177,6.55875963625,-14.5934926877,-35.5510448018,0.5
178,33.5236113908,13.2007523726,4.30900422926,0.5
179,-21.8123422348,-12.928058949,-35.634383911,0.5
180,1.45631253863,-22.6354719813,-27.6532845239,0.5
181,0.820669558755,14.3642265935,-5.05435764744,0.5
182,17.0853164632,-45.15610206,-12.1247622746,0.5
183,-10.271220259,1.78854093705,-23.481660752,0.5
184,-14.2586384637,-6.14576340095,45.5320396707,0.5
185,2.00073662398,-20.3012678688,-7.05926850868,0.5
186,-11.2605412722,10.6066701939,14.6109642567,0.5
187,27.0963714154,-18.5839151204,34.3612641363,0.5
188,-10.900954529,-10.0812189128,44.7765770498,0.5
189,1.94860349545,-47.1373663413,0.906257300158,0.5
190,6.91015221262,35.880522036,25.4438140694,0.5
191,0.501533096454,-18.9672181594,34.2863252229,0.5
192,20.7335812461,18.0820624535,-16.9753842515,0.5
193,-13.6877393867,-33.4937122527,21.1722769125,0.5
194,13.2385909996,-5.28385707824,-42.0116985947,0.5
195,3.84428249861,-24.8887228706,-0.780028802942,0.5
196,-18.9494042107,-13.9352448358,3.33942301914,0.5
197,25.2399716246,24.6219745892,9.40918541186,0.5
