,x,y,z,r
0,-10.1788201742,47.3861507541,2.48471902072,0.5
1,16.6159955894,0.283562901505,-42.0592660524,0.5
2,-2.5263753176,37.3441782874,16.9231770591,0.5
3,-23.6112758667,-7.57666251975,-4.8970942278,0.5
4,21.8192501293,-19.0256068602,-1.58391231449,0.5
5,5.20611044056,-31.1580290488,32.5253926029,0.5
6,-6.31923881123,-24.8868185696,9.91710447846,0.5
7,7.52306240463,23.0897655494,36.8491445167,0.5
8,23.6976030057,-20.2408623024,-10.9956671092,0.5
9,-10.4516791921,29.7178902684,-23.3371528383,0.5
10,9.60108860986,24.959159643,-11.0943371796,0.5
11,-24.3845475062,-0.566756530563,-20.415609002,0.5
12,-34.7035440752,-7.02753915357,11.9297988436,0.5
13,38.049550573,12.2667266414,-19.9069205155,0.5
14,-32.5684478322,13.9770830357,27.0886988398,0.5
15,11.8458541018,19.3309852217,27.1919593478,0.5
16,18.0741414869,3.86481582432,9.13180100114,0.5
17,37.294430133,-28.8628251618,15.2934340189,0.5
18,-3.58570444729,15.5714463147,15.8533134428,0.5
19,22.3646096819,-0.179343956487,11.1611510311,0.5
20,0.874108094407,42.3685880769,0.913587521706,0.5
21,27.8753480751,-4.19499301565,19.9991225097,0.5
22,-46.4537924909,-8.35299824023,-4.28232488063,0.5
23,41.7110757756,-15.298931649,-20.3157903503,0.5
24,-17.4683189783,-0.508231580033,-16.0476765831,0.5
25,14.8106978779,-35.4912178058,-28.4732256367,0.5
26,11.7496966975,9.90310118605,28.5502739414,0.5
27,-14.8402128817,9.57709952927,-23.8071403462,0.5
28,-18.9077636398,-33.3176786953,3.57660585189,0.5
29,-15.2374264607,-18.8729006395,-18.5502411199,0.5
30,-12.4254113298,19.6798227226,-4.20051192946,0.5
31,18.169532875,-10.5003058051,-31.4725974399,0.5
32,6.71007976668,21.0131691626,-32.2911805701,0.5
33,7.46559547943,25.7934836164,15.179421716,0.5
34,33.9997732651,9.33318125493,25.0873567695,0.5
35,11.4432082412,33.7063792203,-26.9889432409,0.5
36,6.85670816563,12.0882594037,29.7573996492,0.5
37,21.389769295,8.40780607867,-31.4494090421,0.5
38,4.75354016263,-4.89938009424,12.8780562431,0.5
39,6.43193608118,16.1921212105,-21.592051037,0.5
40,-21.3422904015,-13.4969062161,25.5011741812,0.5
41,2.24927680613,-21.7776147965,7.36523807329,0.5
42,-7.90067555909,27.061303651,-30.191707996,0.5
43,-13.7990381941,16.9753164991,27.8905906918,0.5
44,42.4215714763,11.7720852569,-2.33867746932,0.5
45,-3.06325269565,34.6027053189,25.387508581,0.5
46,11.1290661777,-14.0836080327,-6.63692760238,0.5
47,-5.41216470364,43.5098537945,13.4772070953,0.5
48,26.9161273118,13.407958729,17.378909348,0.5
49,29.5524424182,17.5731111855,7.65882260194,0.5
50,-15.0463288771,-11.6590708343,-6.51051048971,0.5
51,-27.5699889568,-8.53446796659,-18.1085631709,0.5
52,-29.5639787682,-16.2450564316,-7.47852949707,0.5
53,5.44544602659,-25.4591393739,20.4612950307,0.5
54,-35.3112498246,11.4156200984,-23.5984062876,0.5
55,13.0260657918,-13.5379131835,-16.4866602245,0.5
56,-25.5487424076,20.9769045363,1.76121226749,0.5
57,-22.1064283083,-12.6208792378,14.0422431652,0.5
58,37.0340248708,5.44219294801,23.9955038036,0.5
59,-2.82996055372,-22.1958175745,41.4111312527,0.5
60,-20.9016755828,4.79255662428,40.0158894762,0.5
61,40.3585331844,3.87032630677,-5.38005833281,0.5
62,18.7282839464,-31.2494883718,-8.83955379677,0.5
63,-6.42247894946,9.34603268462,-10.0376495506,0.5
64,-44.148155484,-12.3920556099,4.1363554645,0.5
65,20.6456377427,17.4012301062,6.6305663727,0.5
66,-6.24060402485,-41.8581510083,25.5256201742,0.5
67,-38.7934031172,16.1243527111,-24.2167914296,0.5
68,-5.67136063605,12.1594040798,2.94164731294,0.5
69,1.77101855165,43.8928664696,15.1116001851,0.5
70,-3.44840836667,-3.34100805791,-24.1235387057,0.5
71,-2.57538642263,33.1541470962,21.6844424884,0.5
72,-13.9344518858,-7.77928349482,-22.8274505909,0.5
73,27.9248903706,15.3523196015,-1.89176806942,0.5
74,20.2035734278,-8.72594872751,-6.6966303638,0.5
75,24.4170016826,-2.08565340726,-26.0296191872,0.5
76,45.7678674354,-1.4014666944,-0.147642329463,0.5
77,-3.19000995979,-1.42323169596,-23.2983526513,0.5
78,20.6012003017,11.4587135676,-39.645403783,0.5
79,10.3698223611,0.17929959115,5.28445230734,0.5
80,31.7945589684,1.06908997659,-19.6283713716,0.5
81,0.900398989315,31.3718795989,23.856188995,0.5
82,-17.252751721,-18.9802301094,10.0976625668,0.5
83,28.0053558923,15.3584635872,5.49748683459,0.5
84,25.4757819091,-21.721561567,2.96427604725,0.5
85,-36.9374486089,15.6659940903,-6.65231378341,0.5
86,11.0537226786,-3.93759859158,-8.22866555089,0.5
87,3.23521463075,-5.87244557972,-8.31238566756,0.5
88,19.8480419522,-5.68969002928,36.2820977618,0.5
89,19.5577221312,3.1963726946,19.4007419088,0.5
90,-2.48958776639,6.32270845671,-26.7776348939,0.5
91,-24.9844121785,26.4244919345,24.8627148714,0.5
92,11.0689236041,-29.8593225106,11.4525582428,0.5
93,8.87494268107,0.852595969309,-11.7878130892,0.5
94,11.5054049297,-42.5825024301,22.7487363022,0.5
95,40.5751163416,4.04445963268,-23.6474983339,0.5
96,-18.1559797282,-36.2062151201,-9.46309696421,0.5
97,7.85428888256,38.8163029456,27.8982977283,0.5
98,14.959287001,25.4373017949,8.78566647851,0.5
99,-36.4872314469,-1.34788067262,-9.64757941278,0.5
100,23.296706205,-28.9287066663,8.41526281226,0.5
101,-4.25373771717,2.24313182858,-26.9954349051,0.5
102,17.3361671123,-46.1278949139,-5.64447848276,0.5
103,42.2563892133,21.572277874,5.61120274329,0.5
104,14.2080620776,-38.5901826684,20.0621410926,0.5
105,-33.3326958855,-19.6699982639,-30.5062392194,0.5
106,-37.5540753934,-6.60003781892,-10.5782144913,0.5
107,35.508660287,-14.0907947097,21.7938975777,0.5
108,16.6923757849,-7.98471707503,-9.21989802627,0.5
109,-8.70906056485,-21.296210646,5.90897339749,0.5
110,14.0772286714,-4.06975711737,-37.9295052834,0.5
111,8.78941393074,-20.9196112886,18.1677456042,0.5
112,-17.1033030914,15.3524256505,11.2585183992,0.5
113,31.1432790604,-2.80415953611,-28.9893482054,0.5
114,33.4395378372,23.0069597267,-26.4527478553,0.5
115,-28.9775080511,-33.4404930925,-21.9739062233,0.5
116,29.1523187314,-2.18941610682,-25.8466994167,0.5
117,-16.4659012913,-38.5654041684,14.9039952339,0.5
118,43.7737710798,-8.95970496638,-9.86534836557,0.5
119,2.61526205927,-28.9322911603,36.9877079475,0.5
120,-44.8833684929,9.89878451109,-15.6696754165,0.5
121,9.68918294749,-16.0189077383,-35.0680918145,0.5
122,-7.98518968315,9.08071812828,43.9243949554,0.5
123,-38.7644937047,-25.7456344508,-17.2739601639,0.5
